global_panel_id,farfield_local_panel_id,production_gamma_real_per_m,production_gamma_imag_per_m,analytic_gamma_real_per_m,analytic_gamma_imag_per_m,gamma_relative_error,single_layer_column_l2_m,double_layer_column_l2,actual_column_l2,stable_column_relative_residual
2651,171,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85694541448932,0.503838715574187,2.40446450620092,0
2652,172,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85827497006842,0.503842724483884,2.40489418173245,0
2653,173,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85968200365105,0.50384521842692,2.40535623695184,0
2654,174,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86094055006042,0.503846752209156,2.40577229485122,0
2655,175,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86190283814069,0.503848425472532,2.40608888796855,0
2656,176,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86245932877203,0.503850020472636,2.40627049232041,0
2657,177,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86268141542381,0.503850879710088,2.40634265363815,0
2658,178,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86272064459861,0.503850784803899,2.40635663902989,0
2659,179,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86265605288329,0.503849819528298,2.40633876330118,0
2660,180,0.349635109596797,0.144243411875753,0.349635109596797,0.144243411875753,0,5.86248005536603,0.503848626327539,2.40628388671884,0
2661,181,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86207058121116,0.503847913934946,2.40614901114838,0
2662,182,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86126388396088,0.503847051053025,2.40588232172399,0
2663,183,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.86007125660933,0.50384493836422,2.40549094929234,0
2664,184,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85865080452954,0.503841162272085,2.40502886691698,0
2665,185,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85724398463707,0.503836574917075,2.40457410472002,0
2666,186,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85625161158956,0.503833694717121,2.40425220654058,0
2667,187,0.349635109596797,0.144243411875752,0.349635109596797,0.144243411875752,0,5.85612916246454,0.503834708311239,2.40420708884647,0
